"Id","Website Id","Destination Country Id","Zip Code"
"2201","1","IN","400087"
"2202","1","IN","400088"
"2203","1","IN","400089"
"2204","1","IN","400090"
"2205","1","IN","400091"
"2206","1","IN","400092"
"2207","1","IN","400093"
"2208","1","IN","400094"
"2209","1","IN","400095"
"2210","1","IN","400096"
"2211","1","IN","400097"
"2212","1","IN","400098"
"2213","1","IN","400099"
"2214","1","IN","400101"
"2215","1","IN","400102"
"2216","1","IN","400103"
"2217","1","IN","400104"
"2218","1","IN","400105"
"2219","1","IN","400202"
"2220","1","IN","400218"
"2221","1","IN","400401"
"2222","1","IN","400601"
"2223","1","IN","400602"
"2224","1","IN","400603"
"2225","1","IN","400604"
"2226","1","IN","400605"
"2227","1","IN","400606"
"2228","1","IN","400607"
"2229","1","IN","400608"
"2230","1","IN","400609"
"2231","1","IN","400610"
"2232","1","IN","400611"
"2233","1","IN","400612"
"2234","1","IN","400613"
"2235","1","IN","400614"
"2236","1","IN","400615"
"2237","1","IN","400701"
"2238","1","IN","400702"
"2239","1","IN","400703"
"2240","1","IN","400704"
"2241","1","IN","400705"
"2242","1","IN","400706"
"2243","1","IN","400707"
"2244","1","IN","400708"
"2245","1","IN","400709"
"2246","1","IN","400710"
"2247","1","IN","400901"
"2248","1","IN","401016"
"2249","1","IN","401101"
"2250","1","IN","401102"
"2251","1","IN","401103"
"2252","1","IN","401104"
"2253","1","IN","401105"
"2254","1","IN","401106"
"2255","1","IN","401107"
"2256","1","IN","401201"
"2257","1","IN","401202"
"2258","1","IN","401203"
"2259","1","IN","401204"
"2260","1","IN","401205"
"2261","1","IN","401206"
"2262","1","IN","401207"
"2263","1","IN","401208"
"2264","1","IN","401209"
"2265","1","IN","401210"
"2266","1","IN","401301"
"2267","1","IN","401302"
"2268","1","IN","401303"
"2269","1","IN","401304"
"2270","1","IN","401305"
"2271","1","IN","401404"
"2272","1","IN","401407"
"2273","1","IN","401501"
"2274","1","IN","401503"
"2275","1","IN","401506"
"2276","1","IN","401602"
"2277","1","IN","401603"
"2278","1","IN","401604"
"2279","1","IN","401605"
"2280","1","IN","402101"
"2281","1","IN","402103"
"2282","1","IN","402104"
"2283","1","IN","402105"
"2284","1","IN","402106"
"2285","1","IN","402107"
"2286","1","IN","402108"
"2287","1","IN","402109"
"2288","1","IN","402110"
"2289","1","IN","402111"
"2290","1","IN","402115"
"2291","1","IN","402117"
"2292","1","IN","402201"
"2293","1","IN","402202"
"2294","1","IN","402203"
"2295","1","IN","402301"
"2296","1","IN","402302"
"2297","1","IN","402303"
"2298","1","IN","402305"
"2299","1","IN","402309"
"2300","1","IN","403001"
"2301","1","IN","403002"
"2302","1","IN","403003"
"2303","1","IN","403004"
"2304","1","IN","403005"
"2305","1","IN","403006"
"2306","1","IN","403101"
"2307","1","IN","403102"
"2308","1","IN","403103"
"2309","1","IN","403104"
"2310","1","IN","403105"
"2311","1","IN","403106"
"2312","1","IN","403107"
"2313","1","IN","403108"
"2314","1","IN","403109"
"2315","1","IN","403110"
"2316","1","IN","403111"
"2317","1","IN","403112"
"2318","1","IN","403114"
"2319","1","IN","403115"
"2320","1","IN","403201"
"2321","1","IN","403202"
"2322","1","IN","403203"
"2323","1","IN","403204"
"2324","1","IN","403206"
"2325","1","IN","403401"
"2326","1","IN","403402"
"2327","1","IN","403403"
"2328","1","IN","403404"
"2329","1","IN","403405"
"2330","1","IN","403406"
"2331","1","IN","403407"
"2332","1","IN","403408"
"2333","1","IN","403409"
"2334","1","IN","403410"
"2335","1","IN","403501"
"2336","1","IN","403502"
"2337","1","IN","403503"
"2338","1","IN","403504"
"2339","1","IN","403505"
"2340","1","IN","403506"
"2341","1","IN","403507"
"2342","1","IN","403508"
"2343","1","IN","403509"
"2344","1","IN","403510"
"2345","1","IN","403511"
"2346","1","IN","403512"
"2347","1","IN","403513"
"2348","1","IN","403514"
"2349","1","IN","403515"
"2350","1","IN","403516"
"2351","1","IN","403517"
"2352","1","IN","403518"
"2353","1","IN","403519"
"2354","1","IN","403520"
"2355","1","IN","403521"
"2356","1","IN","403523"
"2357","1","IN","403524"
"2358","1","IN","403526"
"2359","1","IN","403527"
"2360","1","IN","403529"
"2361","1","IN","403530"
"2362","1","IN","403531"
"2363","1","IN","403601"
"2364","1","IN","403602"
"2365","1","IN","403603"
"2366","1","IN","403604"
"2367","1","IN","403701"
"2368","1","IN","403702"
"2369","1","IN","403703"
"2370","1","IN","403704"
"2371","1","IN","403705"
"2372","1","IN","403706"
"2373","1","IN","403707"
"2374","1","IN","403708"
"2375","1","IN","403709"
"2376","1","IN","403710"
"2377","1","IN","403711"
"2378","1","IN","403712"
"2379","1","IN","403713"
"2380","1","IN","403714"
"2381","1","IN","403715"
"2382","1","IN","403716"
"2383","1","IN","403717"
"2384","1","IN","403718"
"2385","1","IN","403719"
"2386","1","IN","403720"
"2387","1","IN","403721"
"2388","1","IN","403722"
"2389","1","IN","403723"
"2390","1","IN","403724"
"2391","1","IN","403725"
"2392","1","IN","403726"
"2393","1","IN","403727"
"2394","1","IN","403728"
"2395","1","IN","403729"
"2396","1","IN","403730"
"2397","1","IN","403731"
"2398","1","IN","403801"
"2399","1","IN","403802"
"2400","1","IN","403803"
"2401","1","IN","403804"
"2402","1","IN","403806"
"2403","1","IN","403808"
"2404","1","IN","404411"
"2405","1","IN","410101"
"2406","1","IN","410200"
"2407","1","IN","410201"
"2408","1","IN","410202"
"2409","1","IN","410203"
"2410","1","IN","410204"
"2411","1","IN","410206"
"2412","1","IN","410207"
"2413","1","IN","410208"
"2414","1","IN","410209"
"2415","1","IN","410210"
"2416","1","IN","410216"
"2417","1","IN","410217"
"2418","1","IN","410218"
"2419","1","IN","410219"
"2420","1","IN","410220"
"2421","1","IN","410221"
"2422","1","IN","410222"
"2423","1","IN","410303"
"2424","1","IN","410501"
"2425","1","IN","410506"
"2426","1","IN","410507"
"2427","1","IN","410613"
"2428","1","IN","411000"
"2429","1","IN","411001"
"2430","1","IN","411002"
"2431","1","IN","411003"
"2432","1","IN","411004"
"2433","1","IN","411005"
"2434","1","IN","411006"
"2435","1","IN","411007"
"2436","1","IN","411008"
"2437","1","IN","411009"
"2438","1","IN","411010"
"2439","1","IN","411011"
"2440","1","IN","411012"
"2441","1","IN","411013"
"2442","1","IN","411014"
"2443","1","IN","411015"
"2444","1","IN","411016"
"2445","1","IN","411017"
"2446","1","IN","411018"
"2447","1","IN","411019"
"2448","1","IN","411020"
"2449","1","IN","411021"
"2450","1","IN","411022"
"2451","1","IN","411023"
"2452","1","IN","411024"
"2453","1","IN","411025"
"2454","1","IN","411026"
"2455","1","IN","411027"
"2456","1","IN","411028"
"2457","1","IN","411029"
"2458","1","IN","411030"
"2459","1","IN","411031"
"2460","1","IN","411032"
"2461","1","IN","411033"
"2462","1","IN","411034"
"2463","1","IN","411035"
"2464","1","IN","411036"
"2465","1","IN","411037"
"2466","1","IN","411038"
"2467","1","IN","411039"
"2468","1","IN","411040"
"2469","1","IN","411041"
"2470","1","IN","411042"
"2471","1","IN","411043"
"2472","1","IN","411044"
"2473","1","IN","411045"
"2474","1","IN","411046"
"2475","1","IN","411047"
"2476","1","IN","411048"
"2477","1","IN","411049"
"2478","1","IN","411050"
"2479","1","IN","411051"
"2480","1","IN","411052"
"2481","1","IN","411053"
"2482","1","IN","411054"
"2483","1","IN","411055"
"2484","1","IN","411056"
"2485","1","IN","411057"
"2486","1","IN","411058"
"2487","1","IN","411060"
"2488","1","IN","411061"
"2489","1","IN","411062"
"2490","1","IN","412000"
"2491","1","IN","412001"
"2492","1","IN","412105"
"2493","1","IN","412106"
"2494","1","IN","412109"
"2495","1","IN","412114"
"2496","1","IN","412115"
"2497","1","IN","412207"
"2498","1","IN","412208"
"2499","1","IN","412209"
"2500","1","IN","412210"
"2501","1","IN","412216"
"2502","1","IN","412217"
"2503","1","IN","412219"
"2504","1","IN","412220"
"2505","1","IN","412301"
"2506","1","IN","412302"
"2507","1","IN","412303"
"2508","1","IN","412307"
"2509","1","IN","412308"
"2510","1","IN","412801"
"2511","1","IN","412802"
"2512","1","IN","413001"
"2513","1","IN","413002"
"2514","1","IN","413003"
"2515","1","IN","413004"
"2516","1","IN","413005"
"2517","1","IN","413006"
"2518","1","IN","413007"
"2519","1","IN","413102"
"2520","1","IN","413133"
"2521","1","IN","413224"
"2522","1","IN","413255"
"2523","1","IN","413501"
"2524","1","IN","413512"
"2525","1","IN","413520"
"2526","1","IN","413527"
"2527","1","IN","413736"
"2528","1","IN","414001"
"2529","1","IN","414002"
"2530","1","IN","414003"
"2531","1","IN","414004"
"2532","1","IN","414005"
"2533","1","IN","414110"
"2534","1","IN","414111"
"2535","1","IN","414601"
"2536","1","IN","415001"
"2537","1","IN","415002"
"2538","1","IN","415003"
"2539","1","IN","415004"
"2540","1","IN","415011"
"2541","1","IN","415015"
"2542","1","IN","415020"
"2543","1","IN","415104"
"2544","1","IN","415106"
"2545","1","IN","415109"
"2546","1","IN","415110"
"2547","1","IN","415122"
"2548","1","IN","415124"
"2549","1","IN","415501"
"2550","1","IN","415511"
"2551","1","IN","415513"
"2552","1","IN","415570"
"2553","1","IN","415601"
"2554","1","IN","415602"
"2555","1","IN","415603"
"2556","1","IN","415604"
"2557","1","IN","415605"
"2558","1","IN","415606"
"2559","1","IN","415607"
"2560","1","IN","415611"
"2561","1","IN","415612"
"2562","1","IN","415614"
"2563","1","IN","415615"
"2564","1","IN","415616"
"2565","1","IN","415617"
"2566","1","IN","415619"
"2567","1","IN","415629"
"2568","1","IN","415637"
"2569","1","IN","415639"
"2570","1","IN","415801"
"2571","1","IN","415802"
"2572","1","IN","415803"
"2573","1","IN","415804"
"2574","1","IN","416001"
"2575","1","IN","416002"
"2576","1","IN","416003"
"2577","1","IN","416004"
"2578","1","IN","416005"
"2579","1","IN","416006"
"2580","1","IN","416007"
"2581","1","IN","416008"
"2582","1","IN","416009"
"2583","1","IN","416010"
"2584","1","IN","416012"
"2585","1","IN","416013"
"2586","1","IN","416101"
"2587","1","IN","416102"
"2588","1","IN","416103"
"2589","1","IN","416104"
"2590","1","IN","416106"
"2591","1","IN","416109"
"2592","1","IN","416111"
"2593","1","IN","416112"
"2594","1","IN","416113"
"2595","1","IN","416114"
"2596","1","IN","416115"
"2597","1","IN","416118"
"2598","1","IN","416119"
"2599","1","IN","416121"
"2600","1","IN","416122"
"2601","1","IN","416129"
"2602","1","IN","416134"
"2603","1","IN","416216"
"2604","1","IN","416229"
"2605","1","IN","416234"
"2606","1","IN","416301"
"2607","1","IN","416304"
"2608","1","IN","416305"
"2609","1","IN","416306"
"2610","1","IN","416406"
"2611","1","IN","416410"
"2612","1","IN","416414"
"2613","1","IN","416415"
"2614","1","IN","416416"
"2615","1","IN","416417"
"2616","1","IN","416423"
"2617","1","IN","416425"
"2618","1","IN","416436"
"2619","1","IN","416437"
"2620","1","IN","416510"
"2621","1","IN","416512"
"2622","1","IN","416515"
"2623","1","IN","416516"
"2624","1","IN","416520"
"2625","1","IN","416528"
"2626","1","IN","416529"
"2627","1","IN","416531"
"2628","1","IN","416541"
"2629","1","IN","416550"
"2630","1","IN","416602"
"2631","1","IN","416603"
"2632","1","IN","416604"
"2633","1","IN","416605"
"2634","1","IN","416608"
"2635","1","IN","416611"
"2636","1","IN","416614"
"2637","1","IN","416620"
"2638","1","IN","416632"
"2639","1","IN","416701"
"2640","1","IN","416702"
"2641","1","IN","416712"
"2642","1","IN","416713"
"2643","1","IN","416812"
"2644","1","IN","421001"
"2645","1","IN","421002"
"2646","1","IN","421003"
"2647","1","IN","421004"
"2648","1","IN","421005"
"2649","1","IN","421032"
"2650","1","IN","421101"
"2651","1","IN","421102"
"2652","1","IN","421103"
"2653","1","IN","421201"
"2654","1","IN","421202"
"2655","1","IN","421203"
"2656","1","IN","421204"
"2657","1","IN","421205"
"2658","1","IN","421300"
"2659","1","IN","421301"
"2660","1","IN","421302"
"2661","1","IN","421303"
"2662","1","IN","421304"
"2663","1","IN","421305"
"2664","1","IN","421306"
"2665","1","IN","421307"
"2666","1","IN","421308"
"2667","1","IN","421311"
"2668","1","IN","421312"
"2669","1","IN","421401"
"2670","1","IN","421402"
"2671","1","IN","421403"
"2672","1","IN","421501"
"2673","1","IN","421502"
"2674","1","IN","421503"
"2675","1","IN","421504"
"2676","1","IN","421505"
"2677","1","IN","421506"
"2678","1","IN","421601"
"2679","1","IN","421602"
"2680","1","IN","421605"
"2681","1","IN","422001"
"2682","1","IN","422002"
"2683","1","IN","422003"
"2684","1","IN","422004"
"2685","1","IN","422005"
"2686","1","IN","422006"
"2687","1","IN","422007"
"2688","1","IN","422008"
"2689","1","IN","422009"
"2690","1","IN","422010"
"2691","1","IN","422011"
"2692","1","IN","422012"
"2693","1","IN","422013"
"2694","1","IN","422101"
"2695","1","IN","422102"
"2696","1","IN","422103"
"2697","1","IN","422105"
"2698","1","IN","422203"
"2699","1","IN","422212"
"2700","1","IN","422213"
"2701","1","IN","422221"
"2702","1","IN","422401"
"2703","1","IN","422501"
"2704","1","IN","423105"
"2705","1","IN","423107"
"2706","1","IN","423109"
"2707","1","IN","423201"
"2708","1","IN","423203"
"2709","1","IN","423212"
"2710","1","IN","423601"
"2711","1","IN","424001"
"2712","1","IN","424002"
"2713","1","IN","424003"
"2714","1","IN","424004"
"2715","1","IN","424005"
"2716","1","IN","424006"
"2717","1","IN","425001"
"2718","1","IN","425002"
"2719","1","IN","425003"
"2720","1","IN","425004"
"2721","1","IN","425101"
"2722","1","IN","425102"
"2723","1","IN","425103"
"2724","1","IN","425201"
"2725","1","IN","425203"
"2726","1","IN","425309"
"2727","1","IN","430507"
"2728","1","IN","431001"
"2729","1","IN","431002"
"2730","1","IN","431003"
"2731","1","IN","431004"
"2732","1","IN","431005"
"2733","1","IN","431006"
"2734","1","IN","431007"
"2735","1","IN","431008"
"2736","1","IN","431009"
"2737","1","IN","431010"
"2738","1","IN","431105"
"2739","1","IN","431107"
"2740","1","IN","431122"
"2741","1","IN","431133"
"2742","1","IN","431136"
"2743","1","IN","431154"
"2744","1","IN","431203"
"2745","1","IN","431204"
"2746","1","IN","431210"
"2747","1","IN","431401"
"2748","1","IN","431601"
"2749","1","IN","431602"
"2750","1","IN","431603"
"2751","1","IN","431604"
"2752","1","IN","431605"
"2753","1","IN","431606"
"2754","1","IN","440001"
"2755","1","IN","440002"
"2756","1","IN","440003"
"2757","1","IN","440004"
"2758","1","IN","440005"
"2759","1","IN","440006"
"2760","1","IN","440007"
"2761","1","IN","440008"
"2762","1","IN","440009"
"2763","1","IN","440010"
"2764","1","IN","440011"
"2765","1","IN","440012"
"2766","1","IN","440013"
"2767","1","IN","440014"
"2768","1","IN","440015"
"2769","1","IN","440016"
"2770","1","IN","440017"
"2771","1","IN","440018"
"2772","1","IN","440019"
"2773","1","IN","440020"
"2774","1","IN","440021"
"2775","1","IN","440022"
"2776","1","IN","440023"
"2777","1","IN","440024"
"2778","1","IN","440025"
"2779","1","IN","440026"
"2780","1","IN","440027"
"2781","1","IN","440028"
"2782","1","IN","440029"
"2783","1","IN","440030"
"2784","1","IN","440031"
"2785","1","IN","440032"
"2786","1","IN","440033"
"2787","1","IN","440034"
"2788","1","IN","440035"
"2789","1","IN","440036"
"2790","1","IN","441001"
"2791","1","IN","441002"
"2792","1","IN","441102"
"2793","1","IN","441108"
"2794","1","IN","441109"
"2795","1","IN","441111"
"2796","1","IN","441122"
"2797","1","IN","441501"
"2798","1","IN","441904"
"2799","1","IN","441905"
"2800","1","IN","441906"
"2801","1","IN","441924"
"2802","1","IN","443001"
"2803","1","IN","444001"
"2804","1","IN","444445"
"2805","1","IN","444505"
"2806","1","IN","444601"
"2807","1","IN","444602"
"2808","1","IN","444603"
"2809","1","IN","444604"
"2810","1","IN","444605"
"2811","1","IN","444606"
"2812","1","IN","444607"
"2813","1","IN","450001"
"2814","1","IN","452001"
"2815","1","IN","452002"
"2816","1","IN","452003"
"2817","1","IN","452004"
"2818","1","IN","452005"
"2819","1","IN","452006"
"2820","1","IN","452007"
"2821","1","IN","452008"
"2822","1","IN","452009"
"2823","1","IN","452010"
"2824","1","IN","452011"
"2825","1","IN","452012"
"2826","1","IN","452013"
"2827","1","IN","452014"
"2828","1","IN","452015"
"2829","1","IN","452016"
"2830","1","IN","452017"
"2831","1","IN","452018"
"2832","1","IN","452019"
"2833","1","IN","452020"
"2834","1","IN","452056"
"2835","1","IN","453111"
"2836","1","IN","453112"
"2837","1","IN","453331"
"2838","1","IN","453332"
"2839","1","IN","453441"
"2840","1","IN","453446"
"2841","1","IN","453556"
"2842","1","IN","453771"
"2843","1","IN","454001"
"2844","1","IN","454010"
"2845","1","IN","454545"
"2846","1","IN","454772"
"2847","1","IN","454773"
"2848","1","IN","454774"
"2849","1","IN","454775"
"2850","1","IN","455001"
"2851","1","IN","455002"
"2852","1","IN","455003"
"2853","1","IN","455111"
"2854","1","IN","455115"
"2855","1","IN","455225"
"2856","1","IN","456001"
"2857","1","IN","456003"
"2858","1","IN","456004"
"2859","1","IN","456005"
"2860","1","IN","456006"
"2861","1","IN","456007"
"2862","1","IN","456008"
"2863","1","IN","456009"
"2864","1","IN","456010"
"2865","1","IN","456661"
"2866","1","IN","456664"
"2867","1","IN","457001"
"2868","1","IN","457112"
"2869","1","IN","457222"
"2870","1","IN","457441"
"2871","1","IN","462001"
"2872","1","IN","462002"
"2873","1","IN","462003"
"2874","1","IN","462004"
"2875","1","IN","462006"
"2876","1","IN","462007"
"2877","1","IN","462008"
"2878","1","IN","462010"
"2879","1","IN","462011"
"2880","1","IN","462012"
"2881","1","IN","462013"
"2882","1","IN","462015"
"2883","1","IN","462016"
"2884","1","IN","462017"
"2885","1","IN","462018"
"2886","1","IN","462019"
"2887","1","IN","462021"
"2888","1","IN","462022"
"2889","1","IN","462023"
"2890","1","IN","462024"
"2891","1","IN","462026"
"2892","1","IN","462027"
"2893","1","IN","462028"
"2894","1","IN","462030"
"2895","1","IN","462031"
"2896","1","IN","462032"
"2897","1","IN","462036"
"2898","1","IN","462038"
"2899","1","IN","462039"
"2900","1","IN","462040"
"2901","1","IN","462041"
"2902","1","IN","462042"
"2903","1","IN","462043"
"2904","1","IN","462044"
"2905","1","IN","462045"
"2906","1","IN","462046"
"2907","1","IN","462047"
"2908","1","IN","464001"
"2909","1","IN","464002"
"2910","1","IN","470001"
"2911","1","IN","470002"
"2912","1","IN","470003"
"2913","1","IN","470004"
"2914","1","IN","470661"
"2915","1","IN","473001"
"2916","1","IN","473002"
"2917","1","IN","473111"
"2918","1","IN","473112"
"2919","1","IN","473113"
"2920","1","IN","473226"
"2921","1","IN","473331"
"2922","1","IN","473551"
"2923","1","IN","473638"
"2924","1","IN","474001"
"2925","1","IN","474002"
"2926","1","IN","474003"
"2927","1","IN","474004"
"2928","1","IN","474005"
"2929","1","IN","474006"
"2930","1","IN","474007"
"2931","1","IN","474008"
"2932","1","IN","474009"
"2933","1","IN","474010"
"2934","1","IN","474011"
"2935","1","IN","474012"
"2936","1","IN","474015"
"2937","1","IN","474020"
"2938","1","IN","475005"
"2939","1","IN","475110"
"2940","1","IN","475661"
"2941","1","IN","476001"
"2942","1","IN","477116"
"2943","1","IN","477117"
"2944","1","IN","482001"
"2945","1","IN","482002"
"2946","1","IN","482003"
"2947","1","IN","482004"
"2948","1","IN","482005"
"2949","1","IN","482006"
"2950","1","IN","482007"
"2951","1","IN","482008"
"2952","1","IN","482009"
"2953","1","IN","482010"
"2954","1","IN","482011"
"2955","1","IN","482020"
"2956","1","IN","483053"
"2957","1","IN","483501"
"2958","1","IN","483503"
"2959","1","IN","483504"
"2960","1","IN","483507"
"2961","1","IN","485001"
"2962","1","IN","485002"
"2963","1","IN","485003"
"2964","1","IN","485004"
"2965","1","IN","485005"
"2966","1","IN","486001"
"2967","1","IN","486002"
"2968","1","IN","486003"
"2969","1","IN","486005"
"2970","1","IN","490001"
"2971","1","IN","490006"
"2972","1","IN","490009"
"2973","1","IN","490010"
"2974","1","IN","490011"
"2975","1","IN","490012"
"2976","1","IN","490013"
"2977","1","IN","490020"
"2978","1","IN","490021"
"2979","1","IN","490022"
"2980","1","IN","490023"
"2981","1","IN","490024"
"2982","1","IN","490025"
"2983","1","IN","490026"
"2984","1","IN","490027"
"2985","1","IN","490036"
"2986","1","IN","490042"
"2987","1","IN","491001"
"2988","1","IN","491002"
"2989","1","IN","491003"
"2990","1","IN","491107"
"2991","1","IN","491111"
"2992","1","IN","491221"
"2993","1","IN","491222"
"2994","1","IN","491223"
"2995","1","IN","491225"
"2996","1","IN","491226"
"2997","1","IN","491227"
"2998","1","IN","491228"
"2999","1","IN","491441"
"3000","1","IN","492001"
"3001","1","IN","492002"
"3002","1","IN","492003"
"3003","1","IN","492004"
"3004","1","IN","492005"
"3005","1","IN","492006"
"3006","1","IN","492007"
"3007","1","IN","492008"
"3008","1","IN","492009"
"3009","1","IN","492010"
"3010","1","IN","492011"
"3011","1","IN","492012"
"3012","1","IN","492013"
"3013","1","IN","492015"
"3014","1","IN","492099"
"3015","1","IN","492101"
"3016","1","IN","493221"
"3017","1","IN","493890"
"3018","1","IN","495001"
"3019","1","IN","495002"
"3020","1","IN","495003"
"3021","1","IN","495004"
"3022","1","IN","495005"
"3023","1","IN","495006"
"3024","1","IN","495009"
"3025","1","IN","495220"
"3026","1","IN","495223"
"3027","1","IN","495447"
"3028","1","IN","495450"
"3029","1","IN","495452"
"3030","1","IN","495454"
"3031","1","IN","495555"
"3032","1","IN","495677"
"3033","1","IN","495678"
"3034","1","IN","495682"
"3035","1","IN","495684"
"3036","1","IN","496001"
"3037","1","IN","500000"
"3038","1","IN","500001"
"3039","1","IN","500002"
"3040","1","IN","500003"
"3041","1","IN","500004"
"3042","1","IN","500005"
"3043","1","IN","500006"
"3044","1","IN","500007"
"3045","1","IN","500008"
"3046","1","IN","500009"
"3047","1","IN","500010"
"3048","1","IN","500011"
"3049","1","IN","500012"
"3050","1","IN","500013"
"3051","1","IN","500014"
"3052","1","IN","500015"
"3053","1","IN","500016"
"3054","1","IN","500017"
"3055","1","IN","500018"
"3056","1","IN","500019"
"3057","1","IN","500020"
"3058","1","IN","500021"
"3059","1","IN","500022"
"3060","1","IN","500023"
"3061","1","IN","500024"
"3062","1","IN","500025"
"3063","1","IN","500026"
"3064","1","IN","500027"
"3065","1","IN","500028"
"3066","1","IN","500029"
"3067","1","IN","500030"
"3068","1","IN","500031"
"3069","1","IN","500032"
"3070","1","IN","500033"
"3071","1","IN","500034"
"3072","1","IN","500035"
"3073","1","IN","500036"
"3074","1","IN","500037"
"3075","1","IN","500038"
"3076","1","IN","500039"
"3077","1","IN","500040"
"3078","1","IN","500041"
"3079","1","IN","500042"
"3080","1","IN","500043"
"3081","1","IN","500044"
"3082","1","IN","500045"
"3083","1","IN","500046"
"3084","1","IN","500047"
"3085","1","IN","500048"
"3086","1","IN","500049"
"3087","1","IN","500050"
"3088","1","IN","500051"
"3089","1","IN","500052"
"3090","1","IN","500053"
"3091","1","IN","500054"
"3092","1","IN","500055"
"3093","1","IN","500056"
"3094","1","IN","500057"
"3095","1","IN","500058"
"3096","1","IN","500059"
"3097","1","IN","500060"
"3098","1","IN","500061"
"3099","1","IN","500062"
"3100","1","IN","500063"
"3101","1","IN","500064"
"3102","1","IN","500065"
"3103","1","IN","500066"
"3104","1","IN","500067"
"3105","1","IN","500068"
"3106","1","IN","500069"
"3107","1","IN","500070"
"3108","1","IN","500071"
"3109","1","IN","500072"
"3110","1","IN","500073"
"3111","1","IN","500074"
"3112","1","IN","500075"
"3113","1","IN","500076"
"3114","1","IN","500077"
"3115","1","IN","500078"
"3116","1","IN","500079"
"3117","1","IN","500080"
"3118","1","IN","500081"
"3119","1","IN","500082"
"3120","1","IN","500083"
"3121","1","IN","500084"
"3122","1","IN","500085"
"3123","1","IN","500086"
"3124","1","IN","500087"
"3125","1","IN","500088"
"3126","1","IN","500089"
"3127","1","IN","500090"
"3128","1","IN","500091"
"3129","1","IN","500092"
"3130","1","IN","500093"
"3131","1","IN","500094"
"3132","1","IN","500095"
"3133","1","IN","500096"
"3134","1","IN","500097"
"3135","1","IN","500098"
"3136","1","IN","500100"
"3137","1","IN","500101"
"3138","1","IN","500123"
"3139","1","IN","500177"
"3140","1","IN","500178"
"3141","1","IN","500195"
"3142","1","IN","500252"
"3143","1","IN","500253"
"3144","1","IN","500264"
"3145","1","IN","500265"
"3146","1","IN","500267"
"3147","1","IN","500361"
"3148","1","IN","500380"
"3149","1","IN","500409"
"3150","1","IN","500482"
"3151","1","IN","500484"
"3152","1","IN","500486"
"3153","1","IN","500594"
"3154","1","IN","500605"
"3155","1","IN","500659"
"3156","1","IN","500660"
"3157","1","IN","500762"
"3158","1","IN","500873"
"3159","1","IN","500890"
"3160","1","IN","501101"
"3161","1","IN","501203"
"3162","1","IN","501218"
"3163","1","IN","501301"
"3164","1","IN","501323"
"3165","1","IN","501401"
"3166","1","IN","501503"
"3167","1","IN","501504"
"3168","1","IN","501505"
"3169","1","IN","501506"
"3170","1","IN","501507"
"3171","1","IN","501508"
"3172","1","IN","501509"
"3173","1","IN","501510"
"3174","1","IN","501511"
"3175","1","IN","501512"
"3176","1","IN","501513"
"3177","1","IN","502001"
"3178","1","IN","502032"
"3179","1","IN","502220"
"3180","1","IN","502221"
"3181","1","IN","502228"
"3182","1","IN","502285"
"3183","1","IN","502294"
"3184","1","IN","502302"
"3185","1","IN","502307"
"3186","1","IN","502308"
"3187","1","IN","502310"
"3188","1","IN","502318"
"3189","1","IN","502319"
"3190","1","IN","502321"
"3191","1","IN","502324"
"3192","1","IN","502325"
"3193","1","IN","503001"
"3194","1","IN","503002"
"3195","1","IN","503003"
"3196","1","IN","503110"
"3197","1","IN","503111"
"3198","1","IN","503186"
"3199","1","IN","503230"
"3200","1","IN","504001"
"3201","1","IN","504106"
"3202","1","IN","504208"
"3203","1","IN","504301"
"3204","1","IN","504302"
"3205","1","IN","504303"
"3206","1","IN","505001"
"3207","1","IN","505002"
"3208","1","IN","505208"
"3209","1","IN","505209"
"3210","1","IN","505210"
"3211","1","IN","505211"
"3212","1","IN","505215"
"3213","1","IN","505415"
"3214","1","IN","505451"
"3215","1","IN","505469"
"3216","1","IN","505527"
"3217","1","IN","506001"
"3218","1","IN","506002"
"3219","1","IN","506003"
"3220","1","IN","506004"
"3221","1","IN","506005"
"3222","1","IN","506006"
"3223","1","IN","506007"
"3224","1","IN","506008"
"3225","1","IN","506009"
"3226","1","IN","506010"
"3227","1","IN","506011"
"3228","1","IN","506012"
"3229","1","IN","506013"
"3230","1","IN","506015"
"3231","1","IN","506142"
"3232","1","IN","506166"
"3233","1","IN","506310"
"3234","1","IN","506330"
"3235","1","IN","506370"
"3236","1","IN","506371"
"3237","1","IN","507001"
"3238","1","IN","507002"
"3239","1","IN","507003"
"3240","1","IN","507004"
"3241","1","IN","507318"
"3242","1","IN","508001"
"3243","1","IN","508002"
"3244","1","IN","508004"
"3245","1","IN","508206"
"3246","1","IN","508207"
"3247","1","IN","508211"
"3248","1","IN","508213"
"3249","1","IN","509001"
"3250","1","IN","509002"
"3251","1","IN","509202"
"3252","1","IN","509216"
"3253","1","IN","509217"
"3254","1","IN","509218"
"3255","1","IN","509228"
"3256","1","IN","509301"
"3257","1","IN","509325"
"3258","1","IN","515001"
"3259","1","IN","515002"
"3260","1","IN","515003"
"3261","1","IN","515004"
"3262","1","IN","515005"
"3263","1","IN","515425"
"3264","1","IN","515435"
"3265","1","IN","515701"
"3266","1","IN","515711"
"3267","1","IN","515721"
"3268","1","IN","515722"
"3269","1","IN","516001"
"3270","1","IN","516002"
"3271","1","IN","516003"
"3272","1","IN","516004"
"3273","1","IN","516005"
"3274","1","IN","516006"
"3275","1","IN","516162"
